code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_la	product_name_nl	product_name_pt	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_cs	origin_es	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_it	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_cs	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	fructose_value	fructose_unit	polyols_value	polyols_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	bicarbonate_value	bicarbonate_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	warning_fr	warning_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8410134023639			es					Mermelada Melocoton Zero Azucar refinado																	280 g				La Vieja Fabrica	la-vieja-fabrica		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de melocotón	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:peach-jams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain			0																		Melocotón, extracto concentrado de frutas (algarroba, manzana), gelificante pectina de citricos, corrector de acidez ácido citrico, antioxidante ácido ascórbico, conservador: sorbato potásico. Elaborado con 52 g de Melocotón por 100g Contenido total de azúcares 42 g por 100 g Peso neto Sin gluten 280 g fl											100g	100g	573	kJ	135	kcal	0	g	0	g	35.5	g	35.5	g	0	g	1	g	0	g	0	g			573	kJ																																																														en:sweets	en:sugary-snacks,en:sweets	3	en:3-processed-foods	c	6	b	70	1	31037	-5	-15	1	0																App - elcoco, Apps, App - El CoCo, App - Yuka, App - smoothie-openfoodfacts
8436601100634			es					Mermelada eco sana mora																	255 g		Tarro	en:jar	Drasanví	drasanvi		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:marmalades	Ecológico, Ecológico UE	en:organic,en:eu-organic	España	en:spain			0																													100g	100g			177	kcal	0.4	g	0	g	40	g	38	g	1.4	g	0.6	g	0.01	g	0.004	g			177	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	75	1	31024	-5	-15	1	15																App - Yuka, Apps
8414606446537			es					Mermelada de naranja y chocolate													Mermelada de naranja y chocolate				45 g		Bote de vidrio	es:bote-de-vidrio	Esencia Andalusí	esencia-andalusi		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, Mermeladas y confituras de naranja	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:orange-jams	Vegetariano	en:vegetarian	España	en:spain			0						Alcalá la Real,Jaén (provincia),Andalucía,España	alcala-la-real,jaen-provincia,andalucia,espana					"FABRICANTE:,DESCONOCIDO,ENVASADOR:,ES 40.044510/J C EC,ESENCIA ANDALUSÍ GOURMET S.L."	fabricante,desconocido,envasador,es-40-044510-j-c-ec,esencia-andalusi-gourmet-s-l					Naranja amarga, azúcar, chocolate y limón.											100g	100g	800	kJ			0.0571	g	0.0357	g	48.6	g	45.3	g	1.055	g	0.548	g	0.0041656	g	0.00166624	g	0	% vol	800	kJ																																				en:pot	en:glass																								http://www.virgenextra.com	en:sweets	en:sugary-snacks,en:sweets	3	en:3-processed-foods	c	9	a	85		31039	-5	-2	0	0																
8414606446520			es					Mermelada de naranja y chocolate													Mermelada de maranja y chocolate				240 g		Bote de vidrio	es:bote-de-vidrio	Esencia Andalusí	esencia-andalusi		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, Mermeladas y confituras de naranja	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:orange-jams	Vegetariano	en:vegetarian	España	en:spain			0						Alcalá la Real,Jaén (provincia),Andalucía,España	alcala-la-real,jaen-provincia,andalucia,espana					"FABRICANTE:,DESCONOCIDO,ENVASADOR:,ES 40.044510/J C EC,ESENCIA ANDALUSÍ GOURMET S.L."	fabricante,desconocido,envasador,es-40-044510-j-c-ec,esencia-andalusi-gourmet-s-l					Naranja amarga, azúcar, chocolate y limón											100g	100g	800	kJ			0.0571	g	0.0357	g	48.6	g	45.3	g	1.055	g	0.548	g	0.0041656	g	0.00166624	g	0	% vol	800	kJ																																				en:pot	en:glass																								http://www.virgenextra.com	en:sweets	en:sugary-snacks,en:sweets	3	en:3-processed-foods	c	9	a	85		31039	-5	-2	0	0																
8423266500244			es					Mermelada de Albaricoque																					GranoVita	granovita		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Confituras de albaricoque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams			España	en:spain			0																													100g	100g			160	kcal	0.08	g	0.08	g	38.8	g	37.9	g			0.5	g	3	mg	1.2	mg			160	kcal																															60	%																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	70	1	31037	-5	-15	1	0																App - yuka, Apps, App - El CoCo
8423674100135			es					Mermelada de manzana Anko																					Anko	anko		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de manzana	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apple-jams	Sin colorantes	en:no-colorings	España	en:spain			0																													100g	100g			173	kcal	0	g	0	g	42	g	40	g	1	g	0	g	0	g	0	g			173	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	70	1	31037	-5	-15	1	0																App - yuka, Apps, App - El CoCo
2034060082117			es					Confitura extra de arandalos																	425g		Vidrio, Lata	en:glass,en:can	el cultivador,aldi	el-cultivador,aldi		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams			España	en:spain			0						españa	espana											Arándano, azúcar, azúcar de caña, gelificante: pectina y acidulante: ácido cítrico. Elaborado con 50 gramos de fruta por 100 gramos. Contenido total de azúcares 60 gramos por 100 gramos.											100g	100g	1056	kJ	249	kcal	0	g	0	g	60	g	58	g	2.5	g	0	g	0.04	g	0.016	g			1056	kJ																																																														en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	10	b	60	1	31024	-5	-15	1	0																App - Yuka, Apps, App - Open Food Facts
8437002019457			es					Mermelada de frambuesa con chocolate blanco																					La Tejea	la-tejea		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de frambuesas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:raspberry-jams			España	en:spain			0																													100g	100g			270	kcal	1.31	g	0	g	43.8	g	18.7	g			1	g	0.25	g	0.1	g			270	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	7	c	50	1	31062	-5	-15	1	0																App - yuka, Apps
3760012031818			es					Mermelada de frambuesas y chocolate blanco																					Cropsal	cropsal		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de frambuesas	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:raspberry-jams			España	en:spain			0																													100g	100g			304	kcal	5.27	g	3.14	g	62	g	61	g			2.1	g	0	g	0	g			304	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	15	c	50	1	31062	-5	-15	1	0																App - yuka, Apps
8414606637393			es					Melmelada Natural Préssec																					Cal Violí	cal-violi		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Productos artesanales, Mermeladas y confituras artesanales	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:artisan-products,en:artisan-jams			España	en:spain			0																													100g	100g			180	kcal	0	g	0	g	45	g	35	g	0	g	0.32	g	0	g	0	g			180	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8412434047575			es					Mermelada extra con edulcorantes																								Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Confituras de albaricoque, Mermelada albaricoque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:apricot-jams,es:mermelada-albaricoque	Sin gluten	en:no-gluten	España	en:spain			0																													100g	100g			65	kcal	0	g	0	g	17	g	5.1	g	4.8	g	0	g	0.13	g	0.052	g			65	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	a	-5	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
8436042700097			es					Mermelada de arándanos																					campoastur	campoastur		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de arándanos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Sin gluten, Sin conservantes, Sin colorantes	en:no-gluten,en:no-preservatives,en:no-colorings	España	en:spain			0																													100g	100g			188.67	kcal	0.1	g	0.09	g	45.4	g	44	g	2.4	g	0.7	g	0	g	0	g			188.67	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	8	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8410095001967			fr						Mermelada de arándanos																340 g		Verre, Pot	en:glass,en:pot	Helios	helios		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de myrtilles"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:bilberries-jams	Sans gluten, Sans conservateurs, Point Vert, Sans colorants artificiels, Sans colorants	en:no-gluten,en:no-preservatives,en:green-dot,en:no-artificial-colors,en:no-colorings	Algérie, France, Espagne	en:algeria,en:france,en:spain			0						Espagne	espagne												Myrtilles, sucre, pectine, acide citrique. 60g de fruits pour 100 g										100g	100g			180	kcal	0	g	0	g	44	g	42.8	g	1.2	g	0.5	g	0	g	0	g			180	kcal																																				en:pot	en:glass																									en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	c	8	b	73		31024	-5	-2	0	0																App - yuka, Apps, App - smoothie-openfoodfacts
5601009970568			es					Mermelada de mora																					Pingo Doce	pingo-doce		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque, Mermeladas y confituras de mora	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:blackberry-jams			España	en:spain			0																													100g	100g			228	kcal	0.1	g	0	g	55	g	55	g	0.2	g	2.4	g	0.6	g	0.24	g			228	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	d	13	b	60	1	31024	-5	-15	1	0																App - elcoco, Apps, App - El CoCo, App - Yuka
8410095506301			fr						Mermelada extra de fresa																340 g		Pot	en:pot	Auchan	auchan		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams,en:strawberry-jams	Végétarien, Végétalien, The Vegan Society	en:vegetarian,en:vegan,en:the-vegan-society	Espagne	en:spain	Auchan	auchan	0																													100g	100g			196	kcal	0	g	0	g	48	g	47	g			0.5	g	0	g	0	g			196	kcal																																				en:pot																										en:sweets	en:sugary-snacks,en:sweets		unknown	d	11	b	65		31024	-5	-10	0	0																App - elcoco, App - yuka, Apps, App - El CoCo
8410095039953			es					Mermelada de ciruela																	410 g				Auchan	auchan		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Desayunos, Untables, Frutas y sus productos, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de ciruela	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:breakfasts,en:spreads,en:fruits-based-foods,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:plum-jams			España	en:spain	Auchan	auchan	0																													100g	100g			196	kcal	0	g	0	g	48	g	47	g	1.2	g	0.5	g	0	g	0	g			196	kcal																															55	%																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	10	b	70	1	31037	-5	-15	1	0																App - yuka, Apps, App - El CoCo
8413080011866			es					Mermelada de ciruela																					Gourmet	gourmet		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de ciruela	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:plum-jams			España	en:spain			0																													100g	100g			196	kcal	0	g	0	g	48	g	47	g	12	g	0.5	g	0	g	0	g			196	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	6	b	70	1	31037	-5	-15	1	0																App - yuka, Apps
4056489746775			es					Confitura Naranja con Ron																	225 g		Tarro	en:jar	Deluxe	deluxe		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de cítricos, Mermeladas y confituras de naranja	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:citrus-jams,en:orange-jams			España	en:spain	Lidl	lidl	0																		Azúcar, naranja, 8% ron negro, gelificante: pectinas, acidulante: ácido cítrico, aceite esencial de naranja.											100g	100g			244	kcal	0.1	g	0.1	g	60	g	59	g			0.4	g	0.03	g	0.012	g			244	kcal																																			1	es:Tapa	en:plastic-tinplate				1	en:jar	en:clear-glass																			en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	13	b	75		31039	-5	-12	0	0																App - Yuka, Apps
5098732000547			es					Strawberry mermelada																	340 g				Chivers	chivers		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Desayunos, Untables, Untables vegetales, Untables dulces, Preparaciones a base de frutas y verduras, Confitura, Mermeladas y confituras de frutas del bosque	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams			España	en:spain			0																													100g	100g			1	kcal	1	g	1	g	1	g	1	g			1	g	1	g	0.4	g			1	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	3	b	60	1	31024	-5	-15	1	0																App - yuka, Apps
8410175069450			fr						Confiture fruit des bois																345 g				Hero	hero		"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:spreads,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves,en:jams,en:berry-jams	Point Vert	en:green-dot	Espagne, en:Francia	en:spain,en:francia			0																													100g	100g			247	kcal	0.2	g	0	g	60	g	57	g	12	g	0.2	g	0	g	0	g			247	kcal																																																														en:sweets	en:sugary-snacks,en:sweets		unknown	c	7	b	60	1	31024	-5	-15	1	0																App - yuka, Apps, App - elcoco, App - El CoCo
