code	producer_product_id	producer_version_id	lc	product_name_ca	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_hu	product_name_it	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_sv	product_name_xx	abbreviated_product_name_fr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	omega-3-fat_value	omega-3-fat_unit	omega-6-fat_value	omega-6-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	added-sugars_value	added-sugars_unit	lactose_value	lactose_unit	soluble-fiber_value	soluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-e_value	vitamin-e_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	molybdenum_value	molybdenum_unit	iodine_value	iodine_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	cocoa_value	cocoa_unit	carbon-footprint_value	carbon-footprint_unit	beta-glucan_value	beta-glucan_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_3_weight_measured	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	conservation_conditions_pl	conservation_conditions_ro	warning_fr	warning_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	preparation_pl	preparation_ro	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	customer_service_pl	customer_service_ro	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
20879082			es					Bebida de avena															Bebida de avena UHT ecológica								1 l	250 ml	Producto, Tetra Brik, UHT	es:producto,es:tetra-brik,es:uht	Milbona	milbona		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas no azucaradas, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:unsweetened-beverages,en:oat-based-drinks	Bajo o sin azúcar, Ecológico, Ecológico UE, ES-ECO-016-CL, FSC, FSC Mixto, Punto Verde, Sin azúcares añadidos, Sin lactosa, Nutriscore	en:low-or-no-sugar,en:organic,en:eu-organic,en:es-eco-016-cl,en:fsc,en:fsc-mix,en:green-dot,en:no-added-sugar,en:no-lactose,en:nutriscore	España	en:spain	Lidl	lidl	0		Agricultura UE	es:agricultura-ue				España	espana			FSC-C014047	fsc-c014047				water, 14% oats*, stabilizer	Agua, 14% _avena_*, estabilizante									Avena	es:avena	Frutos de cáscara, Soja	en:nuts,en:soybeans		100g	100g	196	kJ	47	kcal	0.8	g	0.1	g	8.3	g	6.3	g	0.2	g	1.4	g	0.075	g	0.03	g			196	kJ																																																												en:brick	en:tetra-brik																																				en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	1	en:1-unprocessed-or-minimally-processed-foods	b	1	b	78		18905	-5	-4	0	15															App - InFood, App - Open Food Facts, Apps, App - Yuka, App - smoothie-openfoodfacts
8423352400212			nl				Oat Drink																									100.0g			Natrue	natrue		Plantaardige levensmiddelen en dranken, Dranken, Plantaardige levensmiddelen, Granen en aardappels, Zuivelvervangers, Granen en graanproducten, Melkvervangers, Plantaardige dranken, Plantaardige melken, Tarwemelken, Haverdranken	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Zonder toegevoegde suikers	en:no-added-sugar	Spanje	en:spain			0																					Water, haver 15%.					Gluten	en:gluten				100g	100g	197	kJ	47	kcal	0.7	g	0.1	g	8.2	g	5.4	g	0.7	g	1.6	g	0.03	g	0.012	g			197	kJ																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	1	en:1-unprocessed-or-minimally-processed-foods	b	1	c	52	1	18905	-5	-15	1	0															App - smoothie-openfoodfacts, Apps, App - macrofactor
8422414005228			es				Bebida de Avena																									250.0 ml			BM	bm		Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	FSC, FSC Mixto	en:fsc,en:fsc-mix	España	en:spain			0											FSC-C014047	fsc-c014047					Agua, avena (gluten) (14%), calcio (sales cálcicas de ácido ortofosfórico), vitamina (ergocalciferol), sal y estabilizante (goma gellan). Puede contener trazas de soja y frutos de cáscara.									Gluten	en:gluten	Frutos de cáscara, Soja	en:nuts,en:soybeans		100g	100g	196	kJ	46	kcal	0.8	g	0.1	g	8.3	g	0	g	0.5	g	1.4	g	0.07	g	0.028	g			196	kJ																					7.5e-07	g															0.12	g																																																											en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	0	c	52	1	18905	-5	-15	1	0															App - smoothie-openfoodfacts, Apps
8436019091869			es					Bebida de Avena Barista UHT															Bebida de Avena UHT								1 l	250 ml			Auchan	auchan		Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Vegetariano, Vegano, Fuente de calcio, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, FSC, FSC Mixto, Sin azúcares añadidos, Nutriscore, Nutriscore B	en:vegetarian,en:vegan,en:calcium-source,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fsc,en:fsc-mix,en:no-added-sugar,en:nutriscore,en:nutriscore-grade-b	España	en:spain	Auchan, Alcampo	auchan,alcampo	0											FSC C014047	fsc-c014047					Agua, _avena_ (13 %), aceite de girasol, a - ciclodextrina, estabilizante (goma gellan), emulgente (sucroésteres de ácidos grasos), sales cálcicas de ácido ortofosfórico, sal y vitaminas B2 (riboflavina), D (ergocalciferol) y B12 (cianocobalamina).									Gluten, Frutos de cáscara, Avena	en:gluten,en:nuts,es:avena	Frutos de cáscara	en:nuts		100g	100g	262	kJ	62	kcal	2.8	g	0.3	g	8	g	2.5	g	0.2	g	1.2	g	0.07	g	0.028	g			262	kJ																					0.75	µg			0.21	mg					0.38	µg					60	mg																																																											en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	0	c	52	1	18905	-5	-15	1	0															App - smoothie-openfoodfacts, Apps
8480010189360			es					Bebida de avena																							1l	250ml	Brik	es:brik	Eroski	eroski		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Sin gluten, FSC, FSC Mixto, Sin lactosa, Sin leche, Nutriscore, Nutriscore B	en:no-gluten,en:fsc,en:fsc-mix,en:no-lactose,en:no-milk,en:nutriscore,en:nutriscore-grade-b	España	en:spain	Eroski	eroski	0																water, oats (11%), inulin, sunflower oil, calcium salts of orthophosphoric acid, stabilizer (gellan gum), sea salt, aroma, vitamins [riboflavin (b2), cyanocobalamin (b12), ergocalciferol (d)],	Agua, avena (11%), inulina, aceite de girasol, sales cálcicas de ácido ortofosfórico, estabilizante (goma gellan), sal marina, aroma, vitaminas [riboflavina (B2), cianocobalamina (B12), ergocalciferol (D)],											Soja, gl:frutos-de-cáscara	en:soybeans,gl:frutos-de-cáscara		100g	100g	236	kJ	56	kcal	1.6	g	0.2	g	8.7	g	6.3	g	1.5	g	1	g	0.09	g	0.036	g			236	kJ	0.5	mg	0.8	mg																	0.8	mg			0.2	mg					0.4	mg					120	mg																																																											en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	0	c	52	1	18905	-5	-15	1	0															App - elcoco, App - yuka, Apps, App - El CoCo, App - InFood, App - Open Food Facts
8422947900106			es				Organic oat drink	Bebida de avena bio							Bebida de aveia biológica																1 L				Soria Natural	soria-natural		Alimentos y bebidas de origen vegetal, Bebidas, Lácteos, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Leches, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:dairies,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:milks,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Bajo o sin azúcar, Ecológico, Vegetariano, Ecológico UE, Halal, Kosher, Sin conservantes, Vegano, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, FSC, Punto Verde, Sin azúcares añadidos, Sin lactosa, Sin azúcar, en:Fundación del Corazón	en:low-or-no-sugar,en:organic,en:vegetarian,en:eu-organic,en:halal,en:kosher,en:no-preservatives,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fsc,en:green-dot,en:no-added-sugar,en:no-lactose,en:no-sugar,en:fundacion-del-corazon	Francia, España	en:france,en:spain	Carrefour	carrefour	0							Garray (Soria),Spain	garray-soria,spain			FSC-C014047	fsc-c014047				"Water, oat* 120 g/L (12%), sunflower oil*, stabilizer: gellan gum, sea salt. 

* from organic farming."	"Agua, avena* 120 g/L (12%), aceite de girasol*, estabilizante: goma gellan, sal marina. 

*procedente de agricultura ecológica."						"Água, aveia* 120 g/L (12%), óleo de girassol*, estabilizador: goma gelana, sal marinho. 

*procedente de agricultura biológica."					Frutos de cáscara, Soja	en:nuts,en:soybeans		100g	100g	188	kJ	45	kcal	1	g	0.2	g	8.4	g	5.5	g			0.7	g	0.1	g	0.04	g			188	kJ																																																											1	en:brick	en:tetra-brik-aseptic	en:recycle-with-plastics																																		https://www.sorianatural.es/producto/bebida-de-avena	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	1	b	78		18905	-5	-4	0	15															App - yuka, Apps
0044100156199			en				Extra Creamy Oatmilk Original	Extra Creamy Oatmilk Original														extra creamy oat milk with calcium & vitamins A & D.									52 oz (1.54 l)	1 cup (240 ml)	Multilayer-composite, Tetra Pak, Brick	en:multilayer-composite,en:tetra-pak,en:brick	Planet Oat	planet-oat	PLANET OAT	Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Specific products, Plant-based milk alternatives, Products for specific diets, Products without gluten, Cereal-based drinks, Unsweetened beverages, Oat-based drinks, Unsweetened plain oat-based drinks	en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:specific-products,en:plant-based-milk-alternatives,en:products-for-specific-diets,en:products-without-gluten,en:cereal-based-drinks,en:unsweetened-beverages,en:oat-based-drinks,en:unsweetened-plain-oat-based-drinks	No gluten, Kosher, No artificial flavors, No artificial preservatives, No GMOs, Pasteurized, Calcium source, No added sugar, No artificial colors, No lactose, No milk, No nuts, No peanuts, No soy, Non GMO project, Orthodox Union Kosher, Vitamin A source, Vitamin D source	en:no-gluten,en:kosher,en:no-artificial-flavors,en:no-artificial-preservatives,en:no-gmos,en:pasteurized,en:calcium-source,en:no-added-sugar,en:no-artificial-colors,en:no-lactose,en:no-milk,en:no-nuts,en:no-peanuts,en:no-soy,en:non-gmo-project,en:orthodox-union-kosher,en:vitamin-a-source,en:vitamin-d-source	Bolivia, Spain, United States	en:bolivia,en:spain,en:united-states	Biomercado	biomercado	0		United States	en:united-states				Lynnfield,Massachusetts,Estados Unidos	lynnfield,massachusetts,estados-unidos								OAT MILK (FILTERED WATER, OATS), SUNFLOWER OIL, CALCIUM CARBONATE, DIPOTASSIUM PHOSPHATE (STABILIZER), GUAR GUM, SEA SALT, SUNFLOWER LECITHIN, GELLAN GUM, VITAMIN A (PALMITATE), VITAMIN D2, RIBOFLAVIN (VITAMIN B2), VITAMIN B12.	OAT MILK (FILTERED WATER, OATS), SUNFLOWER OIL, CALCIUM CARBONATE, DIPOTASSIUM PHOSPHATE (STABILIZER), GUAR GUM, SEA SALT, SUNFLOWER LECITHIN, GELLAN GUM, VITAMIN A (PALMITATE), VITAMIN D2, RIBOFLAVIN (VITAMIN B2), VITAMIN B12.									Gluten	en:gluten				serving	100g			120	kcal	3.5	g	0	g	22	g	5	g	3	g	2	g	300	mg	120	mg			120	kcal									0	g	0	mg	0	g			2	g	180	µg	4	µg			0.1	mg					0.2	µg			410	mg	350	mg	0.4	mg																				en:brick	en:tetra-pak																																			https://planetoat.com/products/extra-creamy-oatmilk/	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	a	-1	b	69		18905	1	-4	0	0	2019-07-11T00:00:00Z	Plant Based Milk	LI	700946	2019-07-11T00:00:00Z	2019-12-06T00:00:00Z									App - elcoco, Apps, Databases, database-usda, App - El CoCo, App - Horizon, App - InFood
14233528			es					Bebida de avena																											alitey	alitey		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Sin azúcares añadidos, Sin lactosa	en:no-added-sugar,en:no-lactose	España, Estados Unidos	en:spain,en:united-states			0																															100g	100g			46	kcal	0.80000001192093	g	0.20000000298023	g	8.1000003814697	g	5.4000000953674	g	0.40000000596046	g	1.3999999761581	g	0.04	g	0.016	g			46	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	1	c	52	1	18905	-5	-15	1	0															App - yuka, Apps, App - El CoCo
24013475			es					Bebida de avena																								100ml			Gutbio	gutbio		Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Cereales y patatas, en:Dairy substitutes, Cereales y derivados, Sustitutos de la leche, Bebidas de origen vegetal, Bebidas vegetales, Bebidas de cereales, Bebidas de avena, Lacteosos	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks,es:lacteosos	Ecológico, Vegetariano, Ecológico UE, Vegano, ES-ECO-019-CT, Unión Vegetariana Europea, Unión Vegetariana y vegana Europea, FSC, FSC Mixto	en:organic,en:vegetarian,en:eu-organic,en:vegan,en:es-eco-019-ct,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:fsc,en:fsc-mix	España	en:spain			0																	"Agua, avena (15%), aceite de girasol', alga marina calcárea: Lthothamrium cakorem, ( Procedente de la agricultura ecolágica. Bajo contenido de grasa, CONTIE - NE AZÚCARES NATURALMENTE PRESENTES."														100g	100g			57	kcal	1.2	g	0.2	g	10	g	5.8	g			1.1	g	0.11	g	0.044	g			57	kcal																																																																																																	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes		unknown	b	1	b	67	1	18905	-5	-15	1	15															App - elcoco, Apps, App - yuka, App - El CoCo, App - Open Food Facts
5449000244246			fr					Bevanda avena		Avena													Bebida de avena aromatizada, con vitamina B12 y calcio. UHT. Con edulcorante								800 ml	250 ml	Plastique, Bouteille, it:bottiglia pet	en:plastic,en:bottle,it:bottiglia-pet	Adez	adez		"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Céréales et dérivés, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Boissons végétales de céréales, Boissons à l'avoine"	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks	Végétarien, Végétalien, 100% végétal, Source de calcium, Union Végétarienne Européenne, Union Végétarienne Européenne Végétalien, Point Vert, Sans sucre ajouté, Sans lactose, Source de vitamine B12, Avec édulcorants	en:vegetarian,en:vegan,en:100-vegetable,en:calcium-source,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:green-dot,en:no-added-sugar,en:no-lactose,en:vitamin-b12-source,en:with-sweeteners	France, Italie, Espagne	en:france,en:italy,en:spain	Carrefour,Eroski	carrefour,eroski	0																	agua, _avena_ (8%), aceite de girasol, sal mineral: fosfato cálcico, cloruro sódico, corrector de acidez: bicarbonato sódico, estabilizante: goma gellan (_soja_), aromas naturales, edulcorante: glucósidos de esteviol y vitamina B12.		Préparation d'AVOINE (eau, AVOINE 11,2%), sels minéraux phosphate de calcium, stabilisant gomme géllane, sel, correcteur d'acidité carbonates de potassium, arôme naturel, vitamine D. B12. Garder dans un endroit frais et sec.							Soja, es:Avena	en:soybeans,es:avena				100g	100g	158	kJ	37	kcal	0.7	g	0.1	g	7.6	g	4.4	g			0	g	0.11	g	0.044	g			158	kJ																					5e-07	g									2.5e-07	g					0.12	g																					1	en:bottle	en:pet-1-polyethylene-terephthalate	en:recycle-with-plastics		32.4	1	en:label	en:pet-1-polyethylene-terephthalate	en:recycle-with-plastics	4.1	1	en:bottle-cap	en:hdpe-2-high-density-polyethylene	en:recycle-with-plastics	2.7																						https://www.cocacolaespana.es/productos-marcas/ades/avena-de-la-buena	en:plant-based-milk-substitutes	en:beverages,en:plant-based-milk-substitutes	4	en:4-ultra-processed-food-and-drink-products	b	0	b	61		18905	-5	-6	0	0															App - yuka, Apps, App - smoothie-openfoodfacts
